Order,Family,Subfamily,Genus,Species,Type Species?,Exemplar Accession Number,Exemplar Isolate,Genome Composition,Last Change,MSL of Last Change,Proposal,Taxon History URL
Unassigned,Pseudoviridae,,Hemivirus,Candida albicans Tca2 virus,0,AF050215,hOG759,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154083
Unassigned,Pseudoviridae,,Hemivirus,Candida albicans Tca5 virus,0,AF065434,SC5314,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154084
Unassigned,Pseudoviridae,,Hemivirus,Drosophila melanogaster 1731 virus,0,,,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154085
Unassigned,Pseudoviridae,,Hemivirus,Drosophila melanogaster copia virus,1,,,ssRNA-RT,"New,Assigned as Type Species,",17,Ratification_1998,ICTVonline=20154086
Unassigned,Pseudoviridae,,Hemivirus,Saccharomyces cerevisiae Ty5 virus,0,U19263,Zou,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154087
Unassigned,Pseudoviridae,,Hemivirus,Volvox carteri Lueckenbuesser virus,0,U90320,UTEX 1885 (HK10),ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154088
Unassigned,Pseudoviridae,,Hemivirus,Volvox carteri Osser virus,0,X69552,Lindauer,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154089
Unassigned,Pseudoviridae,,Pseudovirus,Arabidopsis thaliana Art1 virus,0,Y08010,Herve,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154091
Unassigned,Pseudoviridae,,Pseudovirus,Arabidopsis thaliana AtRE1 virus,0,AB021265,Kuwahara,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154092
Unassigned,Pseudoviridae,,Pseudovirus,Arabidopsis thaliana evelknievel virus,0,AF039373,Henikoff,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154093
Unassigned,Pseudoviridae,,Pseudovirus,Arabidopsis thaliana Ta1 virus,0,X13291,Voytas,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154094
Unassigned,Pseudoviridae,,Pseudovirus,Brassica oleracea Melmoth virus,0,Y12321,Pastuglia,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154095
Unassigned,Pseudoviridae,,Pseudovirus,Cajanus cajan Panzee virus,0,,,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154096
Unassigned,Pseudoviridae,,Pseudovirus,Glycine max Tgmr virus,0,U96748,Bhattacharyya,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154097
Unassigned,Pseudoviridae,,Pseudovirus,Hordeum vulgare BARE-1 virus,0,Z17327,NK 1558,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154098
Unassigned,Pseudoviridae,,Pseudovirus,Nicotiana tabacum Tnt1 virus,0,X13777,Rouze,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154099
Unassigned,Pseudoviridae,,Pseudovirus,Nicotiana tabacum Tto1 virus,0,D83003,Hirochika,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154100
Unassigned,Pseudoviridae,,Pseudovirus,Oryza australiensis RIRE1 virus,0,D85597,Ohtsubo,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154101
Unassigned,Pseudoviridae,,Pseudovirus,Oryza longistaminata Retrofit virus,0,U72726,IRBB21,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154102
Unassigned,Pseudoviridae,,Pseudovirus,Physarum polycephalum Tp1 virus,0,,,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154103
Unassigned,Pseudoviridae,,Pseudovirus,Saccharomyces cerevisiae Ty1 virus,1,M18706,Boeke,ssRNA-RT,"New,Assigned as Type Species,",17,Ratification_1998,ICTVonline=20154104
Unassigned,Pseudoviridae,,Pseudovirus,Saccharomyces cerevisiae Ty2 virus,0,X03840,Warmington,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154105
Unassigned,Pseudoviridae,,Pseudovirus,Saccharomyces cerevisiae Ty4 virus,0,M94164,C836,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154106
Unassigned,Pseudoviridae,,Pseudovirus,Solanum tuberosum Tst1 virus,0,X52387,Brisson,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154107
Unassigned,Pseudoviridae,,Pseudovirus,Triticum aestivum WIS-2 virus,0,,,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154108
Unassigned,Pseudoviridae,,Pseudovirus,Zea mays Hopscotch virus,0,U12626,White,ssRNA-RT,"New,",18,ICTV 7th Report,ICTVonline=20154109
Unassigned,Pseudoviridae,,Pseudovirus,Zea mays Sto-4 virus,0,AF082133,Marillonnet,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154110
Unassigned,Pseudoviridae,,Sirevirus,Arabidopsis thaliana Endovir virus,0,AY016208,Peterson-Burch,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154112
Unassigned,Pseudoviridae,,Sirevirus,Glycine max SIRE1 virus,1,,,ssRNA-RT,"New,Assigned as Type Species,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154113
Unassigned,Pseudoviridae,,Sirevirus,Lycopersicon esculentum ToRTL1 virus,0,U68072,Daraselia,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154114
Unassigned,Pseudoviridae,,Sirevirus,Zea mays Opie-2 virus,0,U68408,SanMiguel,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154115
Unassigned,Pseudoviridae,,Sirevirus,Zea mays Prem-2 virus,0,U41000,Turcich,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154116
Unassigned,Pseudoviridae,,Unassigned,Phaseolus vulgaris Tpv2-6 virus,0,AJ005762,Bachmair,ssRNA-RT,"New,",22,2003.Fxxx.Pseudoviridae,ICTVonline=20154118
Unassigned,Quadriviridae,,Quadrivirus,Rosellinia necatrix quadrivirus 1,1,"RNA1: AB620061, RNA2: AB620062, RNA3: AB620063, RNA4: AB620064",W1075 ,dsRNA,"New,Assigned as Type Species,",27,2012.001a-gF.A.v4.Quadriviridae,ICTVonline=20154122
Unassigned,Reoviridae,Sedoreovirinae,Cardoreovirus,Eriocheir sinensis reovirus,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154126
Unassigned,Reoviridae,Sedoreovirinae,Mimoreovirus,Micromonas pusilla reovirus,1,"S1: DQ126101, S2: DQ126102, S3: DQ126103, S4: DQ126104, S5: DQ126105, S6: DQ126106, S7: DQ126107, S8: DQ126108, S9: DQ126109, S10: DQ126110, S11: DQ126111",Netherlands ,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154128
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,African horse sickness virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154130
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Bluetongue virus,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154131
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Changuinola virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154132
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Chenuda virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154133
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Chobar Gorge virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154134
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Corriparta virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154135
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Epizootic hemorrhagic disease virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154136
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Equine encephalosis virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154137
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Eubenangee virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154138
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Great Island virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154139
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Ieri virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154140
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Lebombo virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154141
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Orungo virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154142
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Palyam virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154143
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Peruvian horse sickness virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154144
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,St Croix River virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154145
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Umatilla virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154146
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Wad Medani virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154147
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Wallal virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154148
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Warrego virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154149
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Wongorr virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154150
Unassigned,Reoviridae,Sedoreovirinae,Orbivirus,Yunnan orbivirus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154151
Unassigned,Reoviridae,Sedoreovirinae,Phytoreovirus,Rice dwarf virus,0,"RNA1: U73201, RNA2: U73202, RNA3: U72757, RNA4: U36562, RNA5: U36563, RNA6: U36564, RNA7: U36402, RNA8: U36565, RNA9: U36566, RNA10: U36567, RNA11: U36568, RNA12: U36569",China,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154153
Unassigned,Reoviridae,Sedoreovirinae,Phytoreovirus,Rice gall dwarf virus,0,"RNA1: AB254451, RNA2: D86439, RNA3: D13774, RNA4: AB254452, RNA5: D76429, RNA6: AB254454, RNA7: AB254453, RNA8: D13410, RNA9: D01047, RNA10: D13411, RNA11: AB030009, RNA12: AB254455",Thailand,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154154
Unassigned,Reoviridae,Sedoreovirinae,Phytoreovirus,Wound tumor virus,1,"RNA4: M24117, RNA5: J03020, RNA6: M24116, RNA7: X14218, RNA8: J04344, RNA9: M24115, RNA10: M24114, RNA11: X14219, RNA12: M11133",Asamizu,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154155
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,Rotavirus A,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154157
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,Rotavirus B,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154158
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,Rotavirus C,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154159
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,Rotavirus D,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154160
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,Rotavirus E,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154161
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,Rotavirus F,0,"Seg1: JN596591, Seg2: JQ919995, Seg3: JQ919997, Seg4: JQ919996, Seg5: JQ919999, Seg6: HQ403603, Seg7: JQ920001, Seg8: JQ920000, Seg9: JQ919998, Seg10: JQ920003, Seg11: JQ920002",RVF/Chicken-wt/DEU/03V0568/2003/GXP[X],dsRNA,"New,",29,2014.002aV.A.v2.Rotavirus_3sp,ICTVonline=20154162
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,Rotavirus G,0,"Seg1: JN596592, Seg2: JQ920004, Seg3: JQ920006, Seg4: JQ920005, Seg5: JQ920008, Seg6: HQ403604, Seg7: JQ920010, Seg8: JQ920009, Seg9: JQ920007, Seg10: JQ920011, Seg11: JQ920012",RVG/Chicken-wt/DEU/03V0567/2003/GXP[X],dsRNA,"New,",29,2014.002aV.A.v2.Rotavirus_3sp,ICTVonline=20154163
Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,Rotavirus H,0,"Seg1: DQ113897, Seg2: DQ113898, Seg3: DQ113899, Seg4: DQ113900, Seg5: DQ113901, Seg6: DQ113902, Seg7: DQ113903, Seg8: DQ113904, Seg9: DQ113905, Seg10: DQ113906, Seg11: DQ113907",RVX/Human-tc/CHN/NADRV-J19/1997/GXP[X],dsRNA,"New,",29,2014.002aV.A.v2.Rotavirus_3sp,ICTVonline=20154164
Unassigned,Reoviridae,Sedoreovirinae,Seadornavirus,Banna virus,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154166
Unassigned,Reoviridae,Sedoreovirinae,Seadornavirus,Kadipiro virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154167
Unassigned,Reoviridae,Sedoreovirinae,Seadornavirus,Liao ning virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154168
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,Aquareovirus A,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154171
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,Aquareovirus B,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154172
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,Aquareovirus C,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154173
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,Aquareovirus D,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154174
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,Aquareovirus E,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154175
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,Aquareovirus F,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154176
Unassigned,Reoviridae,Spinareovirinae,Aquareovirus,Aquareovirus G,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154177
Unassigned,Reoviridae,Spinareovirinae,Coltivirus,Colorado tick fever virus,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154179
Unassigned,Reoviridae,Spinareovirinae,Coltivirus,Eyach virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154180
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 1,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154182
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 2,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154183
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 3,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154184
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 4,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154185
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 5,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154186
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 6,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154187
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 7,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154188
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 8,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154189
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 9,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154190
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 10,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154191
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 11,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154192
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 12,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154193
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 13,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154194
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 14,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154195
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 15,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154196
Unassigned,Reoviridae,Spinareovirinae,Cypovirus,Cypovirus 16,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154197
Unassigned,Reoviridae,Spinareovirinae,Dinovernavirus,Aedes pseudoscutellaris reovirus,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154199
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Fiji disease virus,1,"S1: AY029520, S2: AF049704, S3: AF359556, S4: AF049705, S5: AY029521, S6: AF356083, S7: AY789927, S8: AY297693, S9: AF050086, S10: AY297694",McQualter,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154201
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Garlic dwarf virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154202
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Maize rough dwarf virus,0,"S6: X55701, S7: L76562, S8: L76561, S10: L76560",Italy,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154203
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Mal de Rio Cuarto virus,0,"S1: AF499925, S2: AF499926, S3: AF499928, S4: AF395873, S5: AY607587, S6: AF499927, S7: AY923115, S8: AF395872, S9: DQ023312, S10: AY607586",Argentina,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154204
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Nilaparvata lugens reovirus,0,"S1: D49693, S2: D49694, S3: D49695, S4: D49696, S5: D49697, S6: D49698, S7: D49699, S8: D26127, S9: D49700, S10: D14691",Izumo,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154205
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Oat sterile dwarf virus,0,"S7: AB011024, S8: AB011025, S9: AB011026, S10: AB011027",Uyeda,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154206
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Pangola stunt virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154207
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Rice black streaked dwarf virus,0,"S1: AJ294757, S2: AJ409145, S3: AJ293984, S4: AJ409146, S5: AJ409147, S6: AJ409148, S7: AJ297427, S8: AJ297431, S9: AJ297430, S10: AJ297433",China:Zhejiang,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154208
Unassigned,Reoviridae,Spinareovirinae,Fijivirus,Southern rice black-streaked dwarf virus,0,"Seg1 FN563989, Seg2 FN563990, Seg3 FN563991, Seg4 FN563992, Seg5 FN563993, Seg6 FN563994, Seg7 FN563995, Seg8 FN563996, Seg9 EU523359, Seg10 EU523360",SRBSDV/HN,dsRNA,"New,",30,2015.018aM.A.v2.Fijivirus_sp,ICTVonline=20154209
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,Idnoreovirus 1,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154211
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,Idnoreovirus 2,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154212
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,Idnoreovirus 3,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154213
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,Idnoreovirus 4,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154214
Unassigned,Reoviridae,Spinareovirinae,Idnoreovirus,Idnoreovirus 5,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154215
Unassigned,Reoviridae,Spinareovirinae,Mycoreovirus,Mycoreovirus 1,1,"S1: AY277888, S2: AY277889, S3: AY277890, S4: AB179636, S5: AB179637, S6: AB179638, S7: AB179639, S8: AB179640, S9: AB179641, S10: AB179642, S11: AB179643",Suzuki,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154217
Unassigned,Reoviridae,Spinareovirinae,Mycoreovirus,Mycoreovirus 2,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154218
Unassigned,Reoviridae,Spinareovirinae,Mycoreovirus,Mycoreovirus 3,0,"S1: AB102674, S2: AB098022, S3: AB102675, S5: AB073276, S5: AB098023, S6: AB073277, S7: AB073278, S8: AB073279, S9: AB073280, S10: AB073281, S11: AB073282, S12: AB073283",Osaki,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154219
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,Avian orthoreovirus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154221
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,Baboon orthoreovirus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154222
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,Mammalian orthoreovirus,1,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154223
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,Nelson Bay orthoreovirus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154224
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,Piscine orthoreovirus,0,KR337473-KR337482,MH050607,dsRNA,"New,",30,2015.019aM.A.v3.Orthoreovirus_sp,ICTVonline=20154226
Unassigned,Reoviridae,Spinareovirinae,Orthoreovirus,Reptilian orthoreovirus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154225
Unassigned,Reoviridae,Spinareovirinae,Oryzavirus,Echinochloa ragged stunt virus,0,,,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154228
Unassigned,Reoviridae,Spinareovirinae,Oryzavirus,Rice ragged stunt virus,1,"RNA1: AF020334, RNA2: AF020335, RNA3: AF020336, RNA4: U66714, RNA5: U33633, RNA6: AF020337, RNA7: U66713, RNA8: L46682, RNA9: L38899, RNA10: U66712",Thailand,dsRNA,"Moved,",25,2007.127-129V.v2.Spina-Sedoreovirinae,ICTVonline=20154229
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,Avian carcinoma Mill Hill virus 2,0,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,ICTVonline=20154233
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,Avian leukosis virus,1,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,ICTVonline=20154234
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,Avian myeloblastosis virus,0,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,ICTVonline=20154235
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,Avian myelocytomatosis virus 29,0,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,ICTVonline=20154236
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,Avian sarcoma virus CT10,0,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,ICTVonline=20154237
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,Fujinami sarcoma virus,0,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,ICTVonline=20154238
Unassigned,Retroviridae,Orthoretrovirinae,Alpharetrovirus,Rous sarcoma virus,0,,,ssRNA-RT,"Moved,",21,2002.V043-049.Retroviridae,ICTVonline=20154239
